unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1324065,G007884,2001-01-04 14:59:35 UTC,083XX S CARPENTER ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,false,613,6,,,26,1170807.0,1849577.0,2001,2015-08-17 15:03:40 UTC,41.742713838,-87.649738149,"(41.742713838, -87.649738149)"
1337542,G007564,2001-01-04 15:00:00 UTC,089XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2223,22,,,18,1172575.0,1845836.0,2001,2015-08-17 15:03:40 UTC,41.732409306,-87.643370061,"(41.732409306, -87.643370061)"
1319208,G011803,2001-01-04 15:00:00 UTC,004XX W 119 ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,522,5,,,26,1175260.0,1826033.0,2001,2015-08-17 15:03:40 UTC,41.678007523,-87.634122806,"(41.678007523, -87.634122806)"
1330329,G007629,2001-01-04 15:00:00 UTC,035XX W 77 ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,true,false,835,8,,,26,1154165.0,1853278.0,2001,2015-08-17 15:03:40 UTC,41.7532166,-87.710617147,"(41.7532166, -87.710617147)"
1370078,G078002,2001-01-04 15:00:00 UTC,080XX S LOOMIS ST,0810,THEFT,OVER $500,RESIDENCE,false,false,612,6,,,06,1168431.0,1851570.0,2001,2015-08-17 15:03:40 UTC,41.748234373,-87.65838659,"(41.748234373, -87.65838659)"
1326587,G021809,2001-01-04 15:00:00 UTC,016XX W MADISON ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1211,12,,,06,1165418.0,1900048.0,2001,2015-08-17 15:03:40 UTC,41.881327767,-87.668051982,"(41.881327767, -87.668051982)"
1319934,G012722,2001-01-04 15:00:00 UTC,016XX W PRATT BL,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,true,false,2432,24,,,26,1163771.0,1945187.0,2001,2015-08-17 15:03:40 UTC,42.005226459,-87.672822476,"(42.005226459, -87.672822476)"
1317558,G007937,2001-01-04 15:00:00 UTC,0000X E GRAND AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,18,,,06,1176386.0,1903948.0,2001,2015-08-17 15:03:40 UTC,41.891789206,-87.627660621,"(41.891789206, -87.627660621)"
1317356,G007639,2001-01-04 15:00:00 UTC,030XX W JACKSON BV,0320,ROBBERY,STRONGARM - NO WEAPON,HOTEL/MOTEL,false,true,1124,11,,,03,1156411.0,1898499.0,2001,2015-08-17 15:03:40 UTC,41.877263993,-87.701167202,"(41.877263993, -87.701167202)"
1320168,G007881,2001-01-04 15:00:00 UTC,0000X S CICERO AV,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1113,11,,,03,1144434.0,1899449.0,2001,2015-08-17 15:03:40 UTC,41.880104565,-87.745119889,"(41.880104565, -87.745119889)"
1317763,G007663,2001-01-04 15:00:00 UTC,0000X E DELAWARE PL,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL/DENTAL OFFICE,true,false,1833,18,,,14,1176800.0,1906685.0,2001,2015-08-17 15:03:40 UTC,41.899290315,-87.626057341,"(41.899290315, -87.626057341)"
1319155,G009872,2001-01-04 15:00:00 UTC,002XX N MICHIGAN AV,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,124,1,,,26,1177299.0,1901811.0,2001,2015-08-17 15:03:40 UTC,41.885904515,-87.624372466,"(41.885904515, -87.624372466)"
1317880,G009304,2001-01-04 15:00:00 UTC,079XX S KINGSTON AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,422,4,,,26,1194523.0,1852888.0,2001,2015-08-17 15:03:40 UTC,41.75124965,-87.562734827,"(41.75124965, -87.562734827)"
1316308,G007750,2001-01-04 15:00:00 UTC,036XX N PULASKI RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1732,17,,,26,1149126.0,1923691.0,2001,2015-08-17 15:03:40 UTC,41.946537409,-87.727262249,"(41.946537409, -87.727262249)"
1323241,G012531,2001-01-04 15:00:00 UTC,035XX W LYNDALE ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1413,14,,,06,1152207.0,1914683.0,2001,2015-08-17 15:03:40 UTC,41.921758393,-87.716175718,"(41.921758393, -87.716175718)"
1316776,G008902,2001-01-04 15:00:00 UTC,021XX W WEBSTER AV,0810,THEFT,OVER $500,STREET,false,false,1432,14,,,06,1161978.0,1914566.0,2001,2015-08-17 15:03:40 UTC,41.92123876,-87.680277664,"(41.92123876, -87.680277664)"
1323357,G017571,2001-01-04 15:00:00 UTC,002XX W OHIO ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,1831,18,,,06,1174337.0,1904104.0,2001,2015-08-17 15:03:40 UTC,41.892263274,-87.635180938,"(41.892263274, -87.635180938)"
1327562,G018093,2001-01-04 15:00:00 UTC,020XX N CLYBOURN AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,true,false,1811,18,,,11,1167772.0,1913278.0,2001,2015-08-17 15:03:40 UTC,41.917581364,-87.659026414,"(41.917581364, -87.659026414)"
1368556,G076442,2001-01-04 15:00:00 UTC,023XX S MICHIGAN AV,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,2112,2,,,06,1177617.0,1888854.0,2001,2015-08-17 15:03:40 UTC,41.850342509,-87.623598105,"(41.850342509, -87.623598105)"
1316445,G008149,2001-01-04 15:00:00 UTC,0000X E GRAND AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,18,,,06,1176386.0,1903948.0,2001,2015-08-17 15:03:40 UTC,41.891789206,-87.627660621,"(41.891789206, -87.627660621)"
1317309,G008012,2001-01-04 15:00:00 UTC,054XX N CAMPBELL AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,2011,20,,,14,1158644.0,1936214.0,2001,2015-08-17 15:03:40 UTC,41.980711182,-87.691932326,"(41.980711182, -87.691932326)"
1316919,G008115,2001-01-04 15:00:00 UTC,025XX N SPAULDING AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1413,14,,,05,1153600.0,1916888.0,2001,2015-08-17 15:03:40 UTC,41.927781471,-87.710998633,"(41.927781471, -87.710998633)"
1323208,G007575,2001-01-04 15:09:31 UTC,078XX S HALSTED ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,621,6,,,06,1172297.0,1852510.0,2001,2015-08-17 15:03:40 UTC,41.750729763,-87.644192698,"(41.750729763, -87.644192698)"
1345475,G007578,2001-01-04 15:09:59 UTC,050XX W DIVISION ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1531,15,,,26,1142419.0,1907478.0,2001,2015-08-17 15:03:40 UTC,41.902174756,-87.752319192,"(41.902174756, -87.752319192)"
1317527,G007759,2001-01-04 15:10:00 UTC,020XX N CICERO AV,0810,THEFT,OVER $500,STREET,false,false,2522,25,,,06,1144026.0,1912988.0,2001,2015-08-17 15:03:40 UTC,41.91726477,-87.746277854,"(41.91726477, -87.746277854)"
1329371,G007588,2001-01-04 15:10:00 UTC,011XX E 82 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,411,4,,,18,1185377.0,1850895.0,2001,2015-08-17 15:03:40 UTC,41.746000554,-87.596312478,"(41.746000554, -87.596312478)"
1316922,G007780,2001-01-04 15:10:00 UTC,024XX E 106 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,true,false,434,4,,,14,1194286.0,1835174.0,2001,2015-08-17 15:03:40 UTC,41.702646638,-87.564183313,"(41.702646638, -87.564183313)"
1329389,G007618,2001-01-04 15:15:00 UTC,004XX S CALIFORNIA AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1135,11,,,18,1157740.0,1898008.0,2001,2015-08-17 15:03:40 UTC,41.875889677,-87.696300854,"(41.875889677, -87.696300854)"
1318537,G007817,2001-01-04 15:15:00 UTC,017XX N KOSTNER AV,0810,THEFT,OVER $500,DEPARTMENT STORE,true,false,2533,25,,,06,1146739.0,1911368.0,2001,2015-08-17 15:03:40 UTC,41.912767935,-87.736351587,"(41.912767935, -87.736351587)"
1317240,G007633,2001-01-04 15:15:00 UTC,001XX W 35 ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,924,9,,,11,1175728.0,1881812.0,2001,2015-08-17 15:03:40 UTC,41.831061345,-87.630742415,"(41.831061345, -87.630742415)"
1316733,G007599,2001-01-04 15:17:54 UTC,066XX S HALSTED ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,DEPARTMENT STORE,false,false,723,7,,,26,1172150.0,1860875.0,2001,2015-08-17 15:03:40 UTC,41.773687588,-87.644485904,"(41.773687588, -87.644485904)"
1317847,G007852,2001-01-04 15:20:00 UTC,037XX W ARTHINGTON ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,1133,11,,,08B,1151792.0,1895743.0,2001,2015-08-17 15:03:40 UTC,41.86979333,-87.71819949,"(41.86979333, -87.71819949)"
1316265,G007654,2001-01-04 15:20:00 UTC,002XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1831,18,,,14,1174337.0,1904104.0,2001,2015-08-17 15:03:40 UTC,41.892263274,-87.635180938,"(41.892263274, -87.635180938)"
1317044,G007683,2001-01-04 15:23:47 UTC,119XX S INDIANA AV,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,532,5,,,07,1179673.0,1826084.0,2001,2015-08-17 15:03:40 UTC,41.678048066,-87.617968243,"(41.678048066, -87.617968243)"
1317167,G007657,2001-01-04 15:25:00 UTC,003XX E 55 ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,false,false,234,2,,,06,1179149.0,1868452.0,2001,2015-08-17 15:03:40 UTC,41.794322918,-87.618598352,"(41.794322918, -87.618598352)"
1316615,G007609,2001-01-04 15:25:10 UTC,002XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,122,1,,,11,1176287.0,1901755.0,2001,2015-08-17 15:03:40 UTC,41.885773731,-87.628090393,"(41.885773731, -87.628090393)"
1317698,G008319,2001-01-04 15:30:00 UTC,059XX W THOMAS ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1511,15,,,05,1136637.0,1906680.0,2001,2015-08-17 15:03:40 UTC,41.900090441,-87.773576778,"(41.900090441, -87.773576778)"
1317310,G008789,2001-01-04 15:30:00 UTC,034XX W 60 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,823,8,,,07,1154395.0,1864578.0,2001,2015-08-17 15:03:40 UTC,41.784220995,-87.70947391,"(41.784220995, -87.70947391)"
1321053,G008390,2001-01-04 15:30:00 UTC,013XX N ASHLAND AV,0820,THEFT,$500 AND UNDER,OTHER,false,false,1433,14,,,06,1165446.0,1908823.0,2001,2015-08-17 15:03:40 UTC,41.905406421,-87.667699199,"(41.905406421, -87.667699199)"
1324165,G018575,2001-01-04 15:30:00 UTC,062XX W NORTH AV,0810,THEFT,OVER $500,STREET,false,false,2513,25,,,06,1134826.0,1910026.0,2001,2015-08-17 15:03:40 UTC,41.909304518,-87.78014949,"(41.909304518, -87.78014949)"
1338075,G007623,2001-01-04 15:30:00 UTC,047XX W FULTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1113,11,,,18,1144590.0,1901408.0,2001,2015-08-17 15:03:40 UTC,41.885477359,-87.744497713,"(41.885477359, -87.744497713)"
1393565,G106639,2001-01-04 15:30:00 UTC,045XX W CHICAGO AV,0810,THEFT,OVER $500,OTHER,true,false,1111,11,,,06,1146194.0,1904979.0,2001,2015-08-17 15:03:40 UTC,41.895246233,-87.738516554,"(41.895246233, -87.738516554)"
1378378,G007670,2001-01-04 15:31:14 UTC,022XX S MARSHALL BV,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,1033,10,,,14,1157006.0,1889209.0,2001,2015-08-17 15:03:40 UTC,41.851759213,-87.699234467,"(41.851759213, -87.699234467)"
1329243,G007666,2001-01-04 15:35:00 UTC,009XX N LEAMINGTON AV,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1531,15,,,18,1141892.0,1905825.0,2001,2015-08-17 15:03:40 UTC,41.897648511,-87.754295947,"(41.897648511, -87.754295947)"
1317311,G007630,2001-01-04 15:37:39 UTC,021XX W 22 PL,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER,false,false,1034,10,,,26,1162178.0,1889414.0,2001,2015-08-17 15:03:40 UTC,41.852215382,-87.680246152,"(41.852215382, -87.680246152)"
1329236,G007645,2001-01-04 15:40:00 UTC,003XX N PARKSIDE AV,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,true,false,1512,15,,,18,1138486.0,1901901.0,2001,2015-08-17 15:03:40 UTC,41.886942961,-87.766901129,"(41.886942961, -87.766901129)"
1316936,G007708,2001-01-04 15:45:00 UTC,066XX N DAMEN AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,2412,24,,,06,1161793.0,1944077.0,2001,2015-08-17 15:03:40 UTC,42.002222231,-87.68013082,"(42.002222231, -87.68013082)"
1317051,G007702,2001-01-04 15:45:00 UTC,007XX W 69 ST,0320,ROBBERY,STRONGARM - NO WEAPON,MEDICAL/DENTAL OFFICE,false,false,723,7,,,03,1172282.0,1859151.0,2001,2015-08-17 15:03:40 UTC,41.768953824,-87.644052671,"(41.768953824, -87.644052671)"
1338086,G007678,2001-01-04 15:45:00 UTC,003XX W MADISON ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,112,1,,,19,1174075.0,1900293.0,2001,2015-08-17 15:03:40 UTC,41.881811511,-87.636256839,"(41.881811511, -87.636256839)"
1316681,G007697,2001-01-04 15:45:00 UTC,001XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,113,1,,,11,1175361.0,1901695.0,2001,2015-08-17 15:03:40 UTC,41.88562992,-87.631492621,"(41.88562992, -87.631492621)"
1316988,G007679,2001-01-04 15:46:06 UTC,080XX S BENNETT AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,414,4,,,08B,1190222.0,1852087.0,2001,2015-08-17 15:03:40 UTC,41.749156261,-87.578521345,"(41.749156261, -87.578521345)"
1317355,G007747,2001-01-04 15:50:00 UTC,059XX N RIDGE AV,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2012,20,,,08B,1164313.0,1939759.0,2001,2015-08-17 15:03:40 UTC,41.990320396,-87.6709829,"(41.990320396, -87.6709829)"
1316648,G007746,2001-01-04 15:50:00 UTC,013XX S CANAL ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,131,1,,,06,1173296.0,1893985.0,2001,2015-08-17 15:03:40 UTC,41.864519262,-87.639304571,"(41.864519262, -87.639304571)"
1316280,G007706,2001-01-04 15:50:00 UTC,042XX S WESTERN AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,914,9,,,26,1161268.0,1876394.0,2001,2015-08-17 15:03:40 UTC,41.816506,-87.683947374,"(41.816506, -87.683947374)"
1316957,G007723,2001-01-04 15:50:00 UTC,031XX W 103 ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,2211,22,,,06,1157251.0,1836208.0,2001,2015-08-17 15:03:40 UTC,41.706311774,-87.699768468,"(41.706311774, -87.699768468)"
1317488,G007769,2001-01-04 15:53:57 UTC,017XX N MARCEY ST,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,1811,18,,,06,1168994.0,1911639.0,2001,2015-08-17 15:03:40 UTC,41.913057403,-87.654584433,"(41.913057403, -87.654584433)"
1318627,G007661,2001-01-04 15:54:57 UTC,119XX S WALLACE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,524,5,,,26,1174496.0,1825737.0,2001,2015-08-17 15:03:40 UTC,41.677212231,-87.636928059,"(41.677212231, -87.636928059)"
1316831,G007753,2001-01-04 15:55:00 UTC,047XX W IRVING PARK RD,1120,DECEPTIVE PRACTICE,FORGERY,BANK,true,false,1731,17,,,10,1143904.0,1926128.0,2001,2015-08-17 15:03:40 UTC,41.953324471,-87.746395574,"(41.953324471, -87.746395574)"
1316782,G007748,2001-01-04 15:58:05 UTC,113XX S LANGLEY AV,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,531,5,,,04B,1182901.0,1829628.0,2001,2015-08-17 15:03:40 UTC,41.687699142,-87.606043232,"(41.687699142, -87.606043232)"
1329200,G007739,2001-01-04 16:00:00 UTC,083XX S SCOTTSDALE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,834,8,,,18,1147528.0,1849110.0,2001,2015-08-17 15:03:40 UTC,41.74190811,-87.735045782,"(41.74190811, -87.735045782)"
1346461,G047575,2001-01-04 16:00:00 UTC,078XX S COTTAGE GROVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,624,6,,,11,1182972.0,1852834.0,2001,2015-08-17 15:03:40 UTC,41.751377566,-87.605064667,"(41.751377566, -87.605064667)"
1325127,G008200,2001-01-04 16:00:00 UTC,006XX E 87 ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,632,6,,,08B,1181928.0,1847396.0,2001,2015-08-17 15:03:40 UTC,41.736479274,-87.609058108,"(41.736479274, -87.609058108)"
1316513,G008417,2001-01-04 16:00:00 UTC,0000X N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,,,06,1177264.0,1900662.0,2001,2015-08-17 15:03:40 UTC,41.882752392,-87.624535842,"(41.882752392, -87.624535842)"
1925658,HH106754,2001-01-04 16:00:00 UTC,066XX S DAMEN AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,726,7,,,14,1164137.0,1860442.0,2001,2015-08-17 15:03:40 UTC,41.772671746,-87.673872073,"(41.772671746, -87.673872073)"
1333545,G031378,2001-01-04 16:00:00 UTC,069XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,733,7,,,06,1171463.0,1858787.0,2001,2015-08-17 15:03:40 UTC,41.767972935,-87.647065369,"(41.767972935, -87.647065369)"
1372023,G080262,2001-01-04 16:00:00 UTC,079XX S ASHLAND AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CURRENCY EXCHANGE,false,false,612,6,,,11,1167087.0,1852300.0,2001,2015-08-17 15:03:40 UTC,41.75026642,-87.663290634,"(41.75026642, -87.663290634)"
1316580,G008790,2001-01-04 16:00:00 UTC,051XX S FEDERAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,false,false,232,2,,,07,1176533.0,1870961.0,2001,2015-08-17 15:03:40 UTC,41.80126714,-87.628115581,"(41.80126714, -87.628115581)"
1320198,G011442,2001-01-04 16:00:00 UTC,035XX W FULTON ST,0810,THEFT,OVER $500,RESIDENCE,true,false,1123,11,,,06,1152677.0,1901725.0,2001,2015-08-17 15:03:40 UTC,41.886191128,-87.714792102,"(41.886191128, -87.714792102)"
1316489,G008340,2001-01-04 16:00:00 UTC,006XX W ROOSEVELT RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,131,1,,,07,1172222.0,1894915.0,2001,2015-08-17 15:03:40 UTC,41.867095008,-87.643219735,"(41.867095008, -87.643219735)"
1454729,G180422,2001-01-04 16:00:00 UTC,007XX S WABASH AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,132,1,,,06,1176865.0,1897072.0,2001,2015-08-17 15:03:40 UTC,41.872910259,-87.626109591,"(41.872910259, -87.626109591)"
1924881,HH108490,2001-01-04 16:00:00 UTC,106XX S AVENUE E,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,false,false,432,4,,,07,1203871.0,1834777.0,2001,2015-08-17 15:03:40 UTC,41.70131697,-87.529099958,"(41.70131697, -87.529099958)"
1320156,G007673,2001-01-04 16:00:00 UTC,026XX W CRYSTAL ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1423,14,,,08B,1158744.0,1908266.0,2001,2015-08-17 15:03:40 UTC,41.904018035,-87.692333162,"(41.904018035, -87.692333162)"
1329284,G007710,2001-01-04 16:00:00 UTC,112XX S SPAULDING AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2211,22,,,18,1156329.0,1829858.0,2001,2015-08-17 15:03:40 UTC,41.688904752,-87.703314917,"(41.688904752, -87.703314917)"
1316942,G008988,2001-01-04 16:00:00 UTC,016XX W OGDEN AV,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1211,12,,,14,1165223.0,1899333.0,2001,2015-08-17 15:03:40 UTC,41.879369895,-87.66878834,"(41.879369895, -87.66878834)"
1324205,G007850,2001-01-04 16:00:00 UTC,075XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,621,6,,,06,1171323.0,1854746.0,2001,2015-08-17 15:03:40 UTC,41.756886989,-87.647696594,"(41.756886989, -87.647696594)"
1320400,G013435,2001-01-04 16:00:00 UTC,024XX N CLARK ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1933,19,,,06,1172647.0,1916458.0,2001,2015-08-17 15:03:40 UTC,41.926200849,-87.641021336,"(41.926200849, -87.641021336)"
1318685,G008614,2001-01-04 16:00:00 UTC,031XX W DEVON AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2412,24,,,07,1154500.0,1942316.0,2001,2015-08-17 15:03:40 UTC,41.99753951,-87.70700847,"(41.99753951, -87.70700847)"
1329289,G007718,2001-01-04 16:00:00 UTC,049XX W CHICAGO AV,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,1531,15,,,18,1143323.0,1904821.0,2001,2015-08-17 15:03:40 UTC,41.894866796,-87.749065092,"(41.894866796, -87.749065092)"
1319969,G007898,2001-01-04 16:04:09 UTC,006XX W WASHINGTON BV,0820,THEFT,$500 AND UNDER,OTHER,false,false,111,1,,,06,1171775.0,1900726.0,2001,2015-08-17 15:03:40 UTC,41.883050646,-87.644689562,"(41.883050646, -87.644689562)"
1317643,G008090,2001-01-04 16:10:00 UTC,022XX S MICHIGAN AV,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,2111,2,,,05,1177597.0,1889603.0,2001,2015-08-17 15:03:40 UTC,41.85239827,-87.623648788,"(41.85239827, -87.623648788)"
1329311,G007725,2001-01-04 16:10:00 UTC,027XX W LEXINGTON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1135,11,,,18,1158287.0,1896550.0,2001,2015-08-17 15:03:40 UTC,41.871877624,-87.694332316,"(41.871877624, -87.694332316)"
1324662,G007775,2001-01-04 16:12:30 UTC,053XX S PULASKI RD,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,815,8,,,06,1150568.0,1868914.0,2001,2015-08-17 15:03:40 UTC,41.796194983,-87.723392558,"(41.796194983, -87.723392558)"
1317504,G007761,2001-01-04 16:13:43 UTC,025XX N KEDZIE BL,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,1414,14,,,08B,1154652.0,1916824.0,2001,2015-08-17 15:03:40 UTC,41.927584832,-87.707134637,"(41.927584832, -87.707134637)"
1317378,G007755,2001-01-04 16:14:57 UTC,042XX W NORTH AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,2534,25,,,06,1148051.0,1910341.0,2001,2015-08-17 15:03:40 UTC,41.909924585,-87.731558049,"(41.909924585, -87.731558049)"
1925147,HH106784,2001-01-04 16:15:00 UTC,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,false,false,1651,16,,76,06,1100635.0,1934208.0,2001,2019-01-23 16:13:37 UTC,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
1318401,G007841,2001-01-04 16:15:00 UTC,039XX E 106 ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,432,4,,,08B,1204247.0,1835323.0,2001,2015-08-17 15:03:40 UTC,41.702805594,-87.527704507,"(41.702805594, -87.527704507)"
1329207,G007767,2001-01-04 16:15:00 UTC,037XX W ARMITAGE AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,2535,25,,,16,1151041.0,1912987.0,2001,2015-08-17 15:03:40 UTC,41.917127364,-87.720504476,"(41.917127364, -87.720504476)"
1329252,G007701,2001-01-04 16:15:00 UTC,011XX W GRANVILLE AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2433,24,,,18,1167704.0,1941375.0,2001,2015-08-17 15:03:40 UTC,41.99468209,-87.658463305,"(41.99468209, -87.658463305)"
1316435,G007945,2001-01-04 16:15:00 UTC,071XX W WELLINGTON AV,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,true,false,2511,25,,,18,1127580.0,1919156.0,2001,2015-08-17 15:03:40 UTC,41.934483572,-87.806562592,"(41.934483572, -87.806562592)"
1346872,G045976,2001-01-04 16:16:00 UTC,008XX N ASHLAND AV,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,true,false,1323,12,,,07,1165614.0,1905741.0,2001,2015-08-17 15:03:40 UTC,41.896945619,-87.667169993,"(41.896945619, -87.667169993)"
1317325,G007932,2001-01-04 16:17:00 UTC,035XX S FEDERAL ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,true,false,211,2,,,15,1176246.0,1881571.0,2001,2015-08-17 15:03:40 UTC,41.83038838,-87.628849105,"(41.83038838, -87.628849105)"
1318566,G007752,2001-01-04 16:19:44 UTC,075XX S STONY ISLAND AV,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,true,false,411,4,,,08B,1188080.0,1855220.0,2001,2015-08-17 15:03:40 UTC,41.7578048,-87.586270657,"(41.7578048, -87.586270657)"
1316398,G008008,2001-01-04 16:20:00 UTC,074XX S MERRILL AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,333,3,,,26,1191808.0,1855731.0,2001,2015-08-17 15:03:40 UTC,41.759117376,-87.572591656,"(41.759117376, -87.572591656)"
1332325,G029563,2001-01-04 16:20:00 UTC,0000X N CICERO AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1113,11,,,14,1144429.0,1899617.0,2001,2015-08-17 15:03:40 UTC,41.880565671,-87.74513402,"(41.880565671, -87.74513402)"
1324201,G007779,2001-01-04 16:21:33 UTC,080XX S WOLCOTT AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,611,6,,,08B,1165050.0,1851194.0,2001,2015-08-17 15:03:40 UTC,41.747274684,-87.670786352,"(41.747274684, -87.670786352)"
